revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,,0,18-312-00170,2023_09
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,18-312-00171,2023_09
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,,0,18-313-00172,2023_09
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,,0,18-313-00173,2023_09
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,,0,18-313-00174,2023_09
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,,0,18-313-00175,2023_09
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,,0,18-313-00176,2023_09
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,,0,18-313-00177,2023_09
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,,0,18-314-00178,2023_09
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,,0,18-314-00179,2023_09
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,,0,18-315-00180,2023_09
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,,0,18-315-00181,2023_09
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,,0,18-315-00182,2023_09
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,,0,18-315-00183,2023_09
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,,0,18-316-00184,2023_09
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,,0,18-316-00185,2023_09
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,,0,18-316-00186,2023_09
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,,0,18-316-00187,2023_09
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,,0,18-316-00188,2023_09
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,,0,18-317-00189,2023_09
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,,0,18-317-00190,2023_09
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,,0,18-317-00191,2023_09
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,,0,18-317-00192,2023_09
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,,0,18-317-00193,2023_09
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,,0,18-318-00194,2023_09
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,,0,18-318-00195,2023_09
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,,0,18-318-00196,2023_09
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,,0,18-318-00197,2023_09
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,,0,18-319-00198,2023_09
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,,0,18-319-00199,2023_09
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,,0,18-319-00200,2023_09
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,,0,18-319-00201,2023_09
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,,0,18-319-00202,2023_09
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,,0,18-320-00203,2023_09
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,,0,18-320-00204,2023_09
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,,0,18-320-00205,2023_09
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,,0,18-320-00206,2023_09
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,,0,18-320-00207,2023_09
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,,0,18-321-00208,2023_09
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,,0,18-321-00209,2023_09
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,,0,18-321-00210,2023_09
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,,0,18-321-00211,2023_09
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,,0,18-321-00212,2023_09
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,,0,18-321-00213,2023_09
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,,0,18-321-00214,2023_09
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,,0,18-321-00215,2023_09
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,,0,18-321-00216,2023_09
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,,0,18-321-00217,2023_09
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,,0,18-321-00218,2023_09
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,,0,18-322-00219,2023_09
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,,0,18-322-00220,2023_09
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,,0,18-322-00221,2023_09
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,,0,18-323-00222,2023_09
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,,0,18-323-00223,2023_09
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,,0,18-323-00224,2023_09
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,,0,18-323-00225,2023_09
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,,0,18-323-00226,2023_09
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,,0,18-323-00227,2023_09
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,,0,18-323-00228,2023_09
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,,0,18-324-00260,2023_09
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,,0,18-323-00230,2023_09
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,,0,18-324-00231,2023_09
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,,0,18-324-00232,2023_09
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,,0,18-324-00233,2023_09
Barama,BAKSA,Baksa,Barama,,95546762.3,96,,0,18-324-00234,2023_09
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,,0,18-816-00235,2023_09
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,,0,18-816-00236,2023_09
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,,0,18-325-00237,2023_09
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,,0,18-325-00238,2023_09
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,,0,18-325-00239,2023_09
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,,0,18-326-00240,2023_09
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,,0,18-326-00241,2023_09
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,,0,18-326-00242,2023_09
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,,0,18-326-00243,2023_09
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,,0,18-326-00244,2023_09
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,,0,18-326-00245,2023_09
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,,0,18-326-00246,2023_09
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,,0,18-326-00247,2023_09
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.2789670352278084,928,18-755-00248,2023_09
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.2383990371436403,1539,18-756-00249,2023_09
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,,0,18-756-00250,2023_09
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,,0,18-756-00251,2023_09
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,,0,18-757-00252,2023_09
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.2302040494860414,2841,18-757-00253,2023_09
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,,0,18-757-00254,2023_09
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.2054044169764365,155,18-759-00255,2023_09
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.3827284092290856,6425,18-758-00256,2023_09
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.2488594209895364,4438,18-758-00257,2023_09
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,,0,18-816-00258,2023_09
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,,0,18-816-00259,2023_09
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,,0,18-816-00261,2023_09
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,,0,18-324-00262,2023_09
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,,0,18-324-00263,2023_09
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,,0,18-303-00264,2023_09
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,,0,18-799-00265,2023_09
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,,0,18-303-00266,2023_09
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,,0,18-322-00267,2023_09
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,,0,18-326-00268,2023_09
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,,0,18-325-00269,2023_09
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,,0,18-325-00270,2023_09
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,,0,18-304-00271,2023_09
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,,0,18-321-00272,2023_09
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,,0,18-321-00273,2023_09
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,,0,18-301-00274,2023_09
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,,0,18-312-00276,2023_09
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,18-312-00277,2023_09
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.2646361634552875,6922,18-755-00278,2023_09
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.246206129642955,570,18-755-00279,2023_09
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,,0,18-760-00280,2023_09
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,,0,18-760-00281,2023_09
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2435442308322491,12874,18-314-00275,2023_09
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.0031905499766927,19190,18-300-00101,2019_04
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,0.0360576821784395,2839,18-300-00102,2019_04
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0297529795613673,5463,18-300-00103,2019_04
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.025555906680076,17793,18-300-00104,2019_04
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.0620457391414486,5027,18-300-00105,2019_04
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.0427190456711204,1843,18-300-00106,2019_04
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.0033870838434312,2212,18-300-00107,2019_04
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.0504320860568036,1809,18-300-00108,2019_04
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0041632093734319,3799,18-301-00109,2019_04
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.0374487662900407,3953,18-301-00110,2019_04
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0264114175409927,3582,18-301-00111,2019_04
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0054998968656964,6382,18-301-00112,2019_04
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0187154219094865,5267,18-301-00113,2019_04
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0248068857779324,3497,18-301-00114,2019_04
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,0.0077790201538043,8713,18-302-00115,2019_04
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.0153035288228822,9671,18-302-00116,2019_04
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.0681011334199257,8553,18-302-00117,2019_04
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.0841536294457164,3501,18-302-00118,2019_04
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.0499659022024651,4949,18-302-00119,2019_04
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0610484478144002,4173,18-303-00120,2019_04
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0087699470025036,9171,18-303-00121,2019_04
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0694490066900223,5662,18-303-00122,2019_04
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0540791167887543,4690,18-303-00123,2019_04
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.0199344777710531,2994,18-799-00124,2019_04
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0263982433800457,737,18-799-00125,2019_04
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0456621067665272,3931,18-304-00126,2019_04
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.1130173627068014,4165,18-304-00127,2019_04
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0018312804642226,6978,18-304-00128,2019_04
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0406545883391796,3294,18-304-00129,2019_04
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.0117135146871884,10408,18-305-00130,2019_04
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0098041006330558,6140,18-305-00131,2019_04
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.1061457661210091,5497,18-305-00132,2019_04
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1350099576888767,4449,18-305-00133,2019_04
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.005512752121301,6672,18-305-00134,2019_04
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.0003089912609855,6094,18-305-00135,2019_04
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.0552095360920739,6712,18-305-00136,2019_04
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0020413140154195,22128,18-306-00137,2019_04
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0257431094756754,17984,18-306-00138,2019_04
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0022190892419149,9804,18-306-00139,2019_04
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.0097884325735184,12020,18-306-00140,2019_04
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.1074972330966842,6848,18-307-00141,2019_04
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0090993976794924,5668,18-307-00142,2019_04
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0370905507006899,2679,18-307-00143,2019_04
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0476125049086474,9450,18-307-00144,2019_04
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0237621721983909,11004,18-307-00145,2019_04
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0337140057735516,8352,18-307-00146,2019_04
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.035681616781066,5053,18-307-00147,2019_04
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0163936465978622,160,18-308-00148,2019_04
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1446314397847877,2809,18-308-00149,2019_04
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.0145114662259867,7164,18-308-00150,2019_04
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0116736610471389,13496,18-308-00151,2019_04
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.0330023960097,15467,18-308-00152,2019_04
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0249359005851374,5859,18-308-00153,2019_04
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0264923216123091,15459,18-309-00154,2019_04
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0791709612000663,16960,18-309-00155,2019_04
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0886753713722489,16130,18-309-00156,2019_04
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1125054905404332,20472,18-309-00157,2019_04
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0102196648215999,13059,18-310-00158,2019_04
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.001677579792391,7095,18-310-00159,2019_04
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.0043458420393137,11907,18-310-00160,2019_04
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.0384530434995004,6427,18-310-00161,2019_04
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.0236347928641134,7121,18-310-00162,2019_04
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.0334692578836558,7068,18-310-00163,2019_04
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0782688103568261,8386,18-310-00164,2019_04
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.080963456226397,8639,18-311-00165,2019_04
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.011535914511257,6980,18-311-00166,2019_04
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.0141859282072114,5659,18-311-00167,2019_04
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.0334618522013569,6946,18-311-00168,2019_04
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.0117127495434896,8084,18-312-00169,2019_04
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0242575513844285,7522,18-312-00170,2019_04
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.052446308972031,7848,18-312-00171,2019_04
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.0147744251910529,15269,18-313-00172,2019_04
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0117536553985907,8513,18-313-00173,2019_04
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0206869127337291,5806,18-313-00174,2019_04
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0293978324900488,11792,18-313-00175,2019_04
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.0038542614694776,5709,18-313-00176,2019_04
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0656076757497127,16102,18-313-00177,2019_04
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0404670710133715,44030,18-314-00178,2019_04
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.0893866069619929,28077,18-314-00179,2019_04
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.049902690455244,25984,18-315-00180,2019_04
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1553450026724825,18183,18-315-00181,2019_04
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.1437063528154115,10089,18-315-00182,2019_04
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.0493503787896956,32576,18-315-00183,2019_04
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.1117295428246232,13172,18-316-00184,2019_04
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.0254496342979976,14823,18-316-00185,2019_04
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.0976387178054963,7920,18-316-00186,2019_04
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.0992193592808308,17671,18-316-00187,2019_04
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.064160859358908,13351,18-316-00188,2019_04
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.00463839340572,3161,18-317-00189,2019_04
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0167492154156956,2387,18-317-00190,2019_04
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0122922943257234,4943,18-317-00191,2019_04
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0730325823608316,11864,18-317-00192,2019_04
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.0586493656968355,10136,18-317-00193,2019_04
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.0207975502689693,2767,18-318-00194,2019_04
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0011417544289921,2848,18-318-00195,2019_04
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.015168155109486,4783,18-318-00196,2019_04
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.075823763080603,13071,18-318-00197,2019_04
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0134015626545193,3397,18-319-00198,2019_04
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0286174497846601,5315,18-319-00199,2019_04
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0561399867287258,6226,18-319-00200,2019_04
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0158363282289917,1526,18-319-00201,2019_04
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0458328447843852,3040,18-319-00202,2019_04
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0147830036889135,226,18-320-00203,2019_04
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0043162928347028,623,18-320-00204,2019_04
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0357196809638085,12882,18-320-00205,2019_04
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0052275979104022,4109,18-320-00206,2019_04
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.0408126759117924,16757,18-320-00207,2019_04
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0097447976693734,3330,18-321-00208,2019_04
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0437706757387354,959,18-321-00209,2019_04
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0054249110009721,4473,18-321-00210,2019_04
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0157289367090094,7399,18-321-00211,2019_04
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,0.0041600594346109,8391,18-321-00212,2019_04
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.0051716738109347,3160,18-321-00213,2019_04
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0565665378038626,2510,18-321-00214,2019_04
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0435406526939194,2047,18-321-00215,2019_04
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,0.0197503806276447,9187,18-321-00216,2019_04
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,0.0272460698495625,1628,18-321-00217,2019_04
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.002284159262975,1008,18-321-00218,2019_04
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0406493001909398,1809,18-322-00219,2019_04
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0036623199067818,8806,18-322-00220,2019_04
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.0510483095585045,2233,18-322-00221,2019_04
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0075266953772734,1698,18-323-00222,2019_04
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0160989650335251,2663,18-323-00223,2019_04
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,0.0142185554625203,6631,18-323-00224,2019_04
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0486611679853019,1475,18-323-00225,2019_04
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0222004301101944,2293,18-323-00226,2019_04
