,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
466,2018_12,46.12537634408602,46.1,46.22,18-302-00118
467,2019_01,46.076129032258066,46.06,46.1,18-302-00118
468,2019_02,46.07333333333333,46.06,46.09,18-302-00118
469,2019_03,46.07471153846154,46.05,46.23,18-302-00118
470,2019_04,46.13211764705883,46.05,46.5,18-302-00118
471,2019_05,46.9495652173913,46.29,48.86,18-302-00118
472,2019_06,47.189677419354844,46.11,49.33,18-302-00118
473,2019_07,52.947184343434344,35.86,4799.0,18-302-00118
474,2019_08,46.61387919463087,46.39,47.99,18-302-00118
475,2019_09,46.57244444444445,46.27,48.07,18-302-00118
476,2019_10,46.66809139784946,46.35,48.81,18-302-00118
477,2019_11,46.25173913043478,46.1,46.47,18-302-00118
478,2019_12,46.019677419354835,45.96,46.09,18-302-00118
479,2020_01,45.94847826086957,45.93,45.97,18-302-00118
480,2020_02,45.914375,45.9,45.93,18-302-00118
481,2020_05,46.51453703703704,46.07,48.95,18-302-00118
482,2020_06,46.911652777777775,46.43,48.9,18-302-00118
483,2020_07,47.27486559139785,46.6,50.04,18-302-00118
484,2020_08,46.635188172043016,46.28,48.48,18-302-00118
485,2020_09,46.658319444444444,46.33,49.39,18-302-00118
486,2020_10,46.32413978494623,46.12,46.95,18-302-00118
487,2020_11,46.00582417582417,45.85,46.17,18-302-00118
488,2020_12,45.79064516129032,45.73,45.86,18-302-00118
489,2021_01,45.6841935483871,45.65,45.73,18-302-00118
490,2021_02,45.60214285714286,45.56,45.64,18-302-00118
491,2021_03,45.54315217391304,45.49,45.62,18-302-00118
492,2021_04,46.388333333333335,45.48,54.61,18-302-00118
493,2021_05,45.88013458950202,45.46,46.6,18-302-00118
494,2021_06,45.97255555555555,45.69,47.41,18-302-00118
495,2021_07,45.8815188172043,45.7,47.29,18-302-00118
496,2021_08,45.745900537634405,45.55,46.06,18-302-00118
497,2021_09,45.58244444444445,45.48,45.8,18-302-00118
498,2021_10,45.49633064516129,45.29,45.99,18-302-00118
499,2021_11,45.208241758241755,45.15,45.29,18-302-00118
500,2021_12,45.10709677419355,45.07,45.15,18-302-00118
501,2022_01,44.92247311827957,44.87,45.07,18-302-00118
502,2022_02,44.89071428571429,44.83,45.13,18-302-00118
503,2022_03,44.76408602150538,44.72,44.85,18-302-00118
504,2022_04,44.84060240963856,44.8,44.98,18-302-00118
505,2022_05,45.8121626984127,44.87,47.82,18-302-00118
506,2022_06,45.89268055555556,45.1,48.47,18-302-00118
507,2022_07,45.28683714670256,45.08,46.41,18-302-00118
508,2022_08,45.3278465679677,44.98,46.34,18-302-00118
509,2022_09,45.06297222222222,44.83,45.88,18-302-00118
510,2022_10,45.047647849462365,44.78,46.85,18-302-00118
511,2022_11,44.74391304347826,44.67,44.86,18-302-00118
512,2022_12,44.598404255319146,44.54,44.66,18-302-00118
513,2023_01,44.5,44.46,44.54,18-302-00118
514,2023_02,44.409285714285716,44.38,44.45,18-302-00118
515,2023_03,44.39829787234042,44.3,44.91,18-302-00118
516,2023_04,44.36360465116279,44.26,45.1,18-302-00118
517,2023_05,44.5481182795699,44.3,45.52,18-302-00118
518,2023_06,45.08884722222222,44.29,47.14,18-302-00118
519,2023_07,44.90928763440861,44.61,45.44,18-302-00118
520,2023_08,44.92920698924731,44.62,45.7,18-302-00118
521,2023_09,44.91564102564102,44.66,46.0,18-302-00118
522,2016_01,49.06615384615385,48.98,49.15,18-304-00128
523,2016_02,48.89942528735632,48.62,49.89,18-304-00128
524,2016_03,48.53,48.36,49.5,18-304-00128
525,2016_04,50.43615384615384,48.41,54.22,18-304-00128
526,2016_05,51.6036559139785,49.03,55.33,18-304-00128
527,2016_06,52.00583333333333,49.02,53.38,18-304-00128
528,2016_07,53.80711021505376,52.76,55.4,18-304-00128
529,2016_08,52.70197580645161,51.14,55.06,18-304-00128
530,2016_09,52.847888888888896,51.56,53.5,18-304-00128
531,2016_10,51.73615591397849,50.51,53.18,18-304-00128
532,2016_11,50.54891304347826,49.74,53.6,18-304-00128
533,2016_12,49.58982300884956,49.49,49.72,18-304-00128
534,2017_01,49.19521276595745,48.92,49.66,18-304-00128
535,2017_02,48.7526582278481,48.52,48.92,18-304-00128
536,2017_03,48.77111111111111,48.43,49.2,18-304-00128
537,2017_04,52.39060377358491,49.18,54.67,18-304-00128
538,2017_05,50.42295698924731,49.73,52.32,18-304-00128
539,2017_06,54.46797222222222,50.62,55.52,18-304-00128
540,2017_07,54.18034946236559,53.21,55.06,18-304-00128
541,2017_08,54.725403225806446,53.02,56.21,18-304-00128
542,2017_09,54.18804166666666,53.24,55.05,18-304-00128
543,2017_10,54.070362903225806,52.36,55.27,18-304-00128
544,2017_11,51.98077777777778,50.83,54.7,18-304-00128
545,2017_12,50.50247311827957,49.94,51.04,18-304-00128
546,2018_01,49.56177419354839,49.35,49.89,18-304-00128
547,2018_02,49.231197604790424,49.11,49.35,18-304-00128
548,2018_03,49.05494623655914,48.3,49.97,18-304-00128
549,2018_04,49.197755102040816,48.83,49.58,18-304-00128
550,2018_05,50.12376850605653,49.16,51.53,18-304-00128
551,2018_06,52.80002777777777,50.05,55.46,18-304-00128
552,2018_07,53.440241935483876,52.51,54.98,18-304-00128
553,2018_08,53.34708333333334,52.46,54.13,18-304-00128
554,2018_09,52.60933333333333,51.54,53.48,18-304-00128
555,2018_10,51.075483870967744,50.46,51.94,18-304-00128
556,2018_11,49.754222222222225,49.43,50.49,18-304-00128
557,2018_12,49.40440860215053,49.08,49.9,18-304-00128
558,2019_01,49.255268817204296,49.06,49.54,18-304-00128
559,2019_02,48.833690476190476,48.62,49.13,18-304-00128
560,2019_03,48.74446601941748,48.62,48.93,18-304-00128
561,2019_04,49.1325,48.76,49.55,18-304-00128
562,2019_05,49.99317073170731,49.01,50.76,18-304-00128
563,2019_06,52.282357723577235,50.19,55.77,18-304-00128
564,2019_07,54.7951747311828,50.19,56.88,18-304-00128
565,2019_08,52.73155913978494,51.29,54.84,18-304-00128
566,2019_09,52.294069444444446,51.23,53.57,18-304-00128
567,2019_10,52.673212365591404,50.68,55.48,18-304-00128
568,2019_11,51.83168539325843,50.42,54.96,18-304-00128
569,2019_12,49.903333333333336,49.6,50.58,18-304-00128
570,2020_01,49.79376344086021,49.5,50.0,18-304-00128
571,2020_02,49.159195402298856,48.91,49.45,18-304-00128
572,2020_03,48.93296296296297,48.79,49.15,18-304-00128
573,2020_04,49.62354838709677,49.18,49.9,18-304-00128
574,2020_05,51.31481830417228,49.41,56.05,18-304-00128
575,2020_06,54.744782608695644,53.07,56.16,18-304-00128
576,2020_07,56.58051075268818,55.09,57.28,18-304-00128
577,2020_08,54.29435483870968,52.78,56.55,18-304-00128
578,2020_09,54.198861111111114,52.93,57.27,18-304-00128
579,2020_10,55.31832835820895,52.83,57.16,18-304-00128
580,2020_11,52.08744444444444,50.5,54.85,18-304-00128
581,2020_12,50.55063829787234,49.98,52.42,18-304-00128
582,2021_01,49.456526315789475,49.0,50.0,18-304-00128
583,2021_02,49.027857142857144,48.73,49.41,18-304-00128
584,2021_03,48.691276595744675,48.38,48.88,18-304-00128
585,2021_04,49.34076923076923,48.65,50.12,18-304-00128
586,2021_05,49.990188425302826,49.18,51.08,18-304-00128
587,2021_06,51.081853932584266,49.97,52.44,18-304-00128
588,2021_07,52.97669811320755,51.02,54.09,18-304-00128
589,2021_08,53.43418010752688,51.58,54.87,18-304-00128
590,2021_09,52.91526388888889,51.7,54.65,18-304-00128
591,2021_10,51.70502018842531,50.47,52.76,18-304-00128
592,2021_11,50.16659340659341,49.64,50.49,18-304-00128
593,2021_12,49.47446808510639,49.11,50.25,18-304-00128
594,2022_01,49.02333333333333,48.79,49.44,18-304-00128
595,2022_02,48.69988095238095,48.5,48.96,18-304-00128
596,2022_03,48.58688172043011,48.13,50.75,18-304-00128
597,2022_04,50.742888888888885,49.78,53.79,18-304-00128
598,2022_05,53.91415277777778,49.84,57.32,18-304-00128
599,2022_06,55.69909722222222,53.59,58.0,18-304-00128
600,2022_07,54.1020564516129,52.2,56.64,18-304-00128
601,2022_08,51.9250940860215,50.74,53.45,18-304-00128
602,2022_09,52.090513888888886,51.23,52.84,18-304-00128
603,2022_10,52.63426075268817,51.03,54.39,18-304-00128
604,2022_11,50.48304347826087,49.53,53.04,18-304-00128
605,2022_12,49.267659574468084,49.04,49.87,18-304-00128
606,2023_01,48.84795698924731,48.64,49.1,18-304-00128
607,2023_02,48.532823529411765,48.37,48.72,18-304-00128
608,2023_03,48.56393617021277,48.28,49.4,18-304-00128
609,2023_04,48.50655555555556,48.08,48.99,18-304-00128
610,2023_05,49.05861372812921,48.4,51.78,18-304-00128
611,2023_06,51.88916666666666,48.64,55.44,18-304-00128
612,2023_07,52.517822580645166,51.73,53.54,18-304-00128
613,2023_08,52.258844086021504,51.27,54.53,18-304-00128
614,2023_09,51.75350903614458,50.0,54.17,18-304-00128
615,2016_01,54.44450549450549,54.38,54.52,18-305-00136
616,2016_02,54.4,54.33,54.47,18-305-00136
617,2016_03,54.14648148148148,54.08,54.36,18-305-00136
618,2016_04,56.249,54.04,59.77,18-305-00136
619,2016_05,56.619623655913976,54.46,61.66,18-305-00136
620,2016_06,56.05619444444444,54.45,56.84,18-305-00136
621,2016_07,56.73762096774194,55.6,57.81,18-305-00136
622,2016_08,56.056465053763446,55.29,57.34,18-305-00136
623,2016_09,56.13531944444445,55.5,56.65,18-305-00136
624,2016_10,55.45547043010753,54.82,56.14,18-305-00136
625,2016_11,55.367799999999995,54.78,58.55,18-305-00136
626,2016_12,54.729203539823004,54.67,54.85,18-305-00136
627,2017_01,54.46021276595745,54.3,54.7,18-305-00136
628,2017_02,54.32311688311688,54.28,54.37,18-305-00136
629,2017_03,54.458395061728396,54.27,54.8,18-305-00136
630,2017_04,57.704330708661416,54.42,60.78,18-305-00136
631,2017_05,55.54498655913979,55.05,57.5,18-305-00136
632,2017_06,58.80851388888888,55.4,60.79,18-305-00136
633,2017_07,57.407177419354845,56.5,58.73,18-305-00136
634,2017_08,57.845819892473116,56.29,60.32,18-305-00136
635,2017_09,57.26584722222223,56.13,58.82,18-305-00136
636,2017_10,57.658212365591396,56.01,61.07,18-305-00136
637,2017_11,56.26133333333334,55.61,59.35,18-305-00136
638,2017_12,55.45505376344086,55.07,55.84,18-305-00136
639,2018_01,54.75989247311828,54.64,55.07,18-305-00136
640,2018_02,54.58464285714285,54.52,55.56,18-305-00136
641,2018_03,54.52096774193548,54.45,54.69,18-305-00136
642,2018_04,54.61081081081081,54.39,54.85,18-305-00136
643,2018_05,55.33990591397849,54.22,56.43,18-305-00136
644,2018_06,57.15806944444444,55.35,61.55,18-305-00136
645,2018_07,56.919556451612905,55.74,60.22,18-305-00136
646,2018_08,56.55479838709677,55.55,57.32,18-305-00136
647,2018_09,56.015486111111116,55.67,57.08,18-305-00136
648,2018_10,55.70409946236559,55.35,57.02,18-305-00136
649,2018_11,54.66877777777778,54.3,55.35,18-305-00136
650,2018_12,54.38623655913979,54.29,54.8,18-305-00136
651,2019_01,54.44387096774193,54.0,54.54,18-305-00136
652,2019_02,54.268928571428575,54.13,54.42,18-305-00136
653,2019_03,54.263203883495144,54.15,54.4,18-305-00136
654,2019_04,54.43602272727273,54.03,54.65,18-305-00136
655,2019_05,54.846463414634144,54.26,55.31,18-305-00136
656,2019_06,56.37341463414634,54.85,59.7,18-305-00136
657,2019_07,58.35990591397849,0.02,61.39,18-305-00136
658,2019_08,56.210430107526875,55.52,57.84,18-305-00136
659,2019_09,55.827986111111116,55.38,57.14,18-305-00136
660,2019_10,56.48794354838709,54.57,61.7,18-305-00136
661,2019_11,55.85269662921349,54.9,58.86,18-305-00136
662,2019_12,54.79698924731183,54.56,55.27,18-305-00136
663,2020_01,54.828709677419354,54.7,54.99,18-305-00136
664,2020_02,54.482068965517236,54.37,54.7,18-305-00136
665,2020_03,54.36574074074074,54.33,54.43,18-305-00136
666,2020_04,54.77129032258065,54.6,54.9,18-305-00136
667,2020_05,56.39734858681023,54.16,61.75,18-305-00136
668,2020_06,58.233751987281394,55.89,61.44,18-305-00136
669,2020_07,59.872446236559135,57.08,61.54,18-305-00136
670,2020_08,56.803682795698926,55.93,59.29,18-305-00136
671,2020_09,57.39915277777778,55.58,61.59,18-305-00136
672,2020_10,57.905,55.51,61.16,18-305-00136
673,2020_11,55.682307692307695,54.94,57.64,18-305-00136
674,2020_12,55.30946236559139,54.99,55.73,18-305-00136
675,2021_01,54.583936170212766,54.32,54.97,18-305-00136
676,2021_02,54.37416666666667,54.07,54.75,18-305-00136
677,2021_03,54.07075268817204,54.03,54.14,18-305-00136
678,2021_04,54.708681318681315,54.14,55.54,18-305-00136
679,2021_05,55.177254374158814,54.54,56.18,18-305-00136
680,2021_06,55.656055555555554,55.1,58.17,18-305-00136
681,2021_07,56.52943548387097,55.4,58.97,18-305-00136
682,2021_08,56.90030913978495,55.39,59.51,18-305-00136
683,2021_09,56.077124999999995,53.92,57.42,18-305-00136
684,2021_10,55.686263440860216,54.9,56.9,18-305-00136
685,2021_11,54.72230769230769,54.5,54.9,18-305-00136
686,2021_12,54.63787234042553,54.45,54.88,18-305-00136
687,2022_01,54.369139784946235,53.99,54.64,18-305-00136
688,2022_02,53.4572619047619,53.19,53.97,18-305-00136
689,2022_03,53.62106382978723,53.02,57.5,18-305-00136
690,2022_04,56.602134831460674,55.4,59.55,18-305-00136
691,2022_05,58.81627777777778,55.22,62.17,18-305-00136
692,2022_06,59.67706944444444,56.78,62.2,18-305-00136
693,2022_07,57.27518817204301,55.94,59.16,18-305-00136
694,2022_08,55.980793010752684,54.9,57.11,18-305-00136
695,2022_09,56.04344444444444,55.47,56.81,18-305-00136
696,2022_10,56.59111559139785,55.35,59.68,18-305-00136
697,2022_11,55.09782608695652,54.45,56.68,18-305-00136
698,2022_12,54.399255319148935,54.34,54.5,18-305-00136
699,2023_01,54.233118279569894,54.12,54.62,18-305-00136
700,2023_02,54.02917647058823,53.96,54.12,18-305-00136
701,2023_03,53.966947368421046,53.38,54.36,18-305-00136
702,2023_04,54.19511111111112,54.06,54.73,18-305-00136
703,2023_05,54.58819650067294,54.19,56.88,18-305-00136
704,2023_06,56.83148611111111,54.25,60.93,18-305-00136
705,2023_07,56.12720430107527,55.13,57.83,18-305-00136
706,2023_08,55.319690860215054,54.69,58.66,18-305-00136
707,2023_09,55.11710843373494,54.52,56.99,18-305-00136
708,2016_01,58.80725274725275,58.66,58.96,18-306-00139
709,2016_02,58.771149425287355,58.57,59.65,18-306-00139
710,2016_03,59.33574074074074,58.95,59.9,18-306-00139
711,2016_04,62.394594594594594,61.8,63.28,18-306-00139
712,2016_05,62.475911458333336,61.47,64.08,18-306-00139
713,2016_06,63.799458333333334,62.0,66.03,18-306-00139
714,2016_07,65.66055779569892,64.4,67.14,18-306-00139
715,2016_08,63.91929435483871,62.35,65.98,18-306-00139
716,2016_09,64.40704166666667,62.61,65.69,18-306-00139
717,2016_10,63.52160618279569,61.63,65.45,18-306-00139
718,2016_11,60.8769,60.18,61.63,18-306-00139
719,2016_12,60.144336283185844,59.5,61.61,18-306-00139
720,2017_01,59.13989130434783,58.81,59.75,18-306-00139
721,2017_02,58.77961038961038,58.63,59.38,18-306-00139
722,2017_03,59.50654761904762,58.9,60.2,18-306-00139
723,2017_04,60.85076923076923,53.38,64.2,18-306-00139
724,2017_05,62.674193548387095,61.0,64.2,18-306-00139
725,2017_06,64.38793055555556,62.79,65.55,18-306-00139
726,2017_07,65.29351478494624,63.82,66.88,18-306-00139
727,2017_08,65.02164650537635,63.87,67.13,18-306-00139
728,2017_09,64.41040277777778,63.28,65.92,18-306-00139
729,2017_10,63.5324126344086,61.78,65.12,18-306-00139
730,2017_11,61.03162361623616,60.29,62.6,18-306-00139
731,2017_12,60.04881720430107,59.61,60.68,18-306-00139
732,2018_01,59.4826523297491,59.25,59.86,18-306-00139
733,2018_02,59.35269841269841,59.2,59.67,18-306-00139
734,2018_03,59.79230107526882,59.23,60.5,18-306-00139
735,2018_04,60.48004201680672,59.7,61.83,18-306-00139
736,2018_05,61.62953991880921,60.57,64.23,18-306-00139
737,2018_06,63.34159722222222,61.84,64.9,18-306-00139
738,2018_07,64.83692876344087,63.91,66.08,18-306-00139
739,2018_08,64.8988306451613,64.11,65.93,18-306-00139
740,2018_09,64.888125,63.83,66.3,18-306-00139
741,2018_10,62.62833333333334,61.37,64.22,18-306-00139
742,2018_11,60.98961111111111,60.0,61.57,18-306-00139
743,2018_12,60.12075268817205,59.78,60.55,18-306-00139
744,2019_01,59.51897849462366,59.25,59.87,18-306-00139
745,2019_02,59.2966265060241,59.14,59.59,18-306-00139
746,2019_03,59.94615384615385,59.5,60.93,18-306-00139
747,2019_04,60.67073863636363,60.15,61.8,18-306-00139
748,2019_05,62.77768292682927,61.1,64.51,18-306-00139
749,2019_06,64.65922764227642,63.71,65.48,18-306-00139
750,2019_07,65.2958870967742,64.13,67.73,18-306-00139
751,2019_08,64.36636424731182,63.13,65.49,18-306-00139
752,2019_09,64.29675,63.1,65.69,18-306-00139
753,2019_10,62.915174731182795,62.0,64.27,18-306-00139
754,2019_11,61.180751445086706,60.41,62.38,18-306-00139
755,2019_12,60.12956989247312,59.74,60.59,18-306-00139
756,2020_01,59.57989130434783,59.35,59.88,18-306-00139
757,2020_02,59.33701149425287,59.17,59.6,18-306-00139
758,2020_03,59.45305555555556,59.29,59.64,18-306-00139
759,2020_04,61.26506451612904,60.0,62.24,18-306-00139
760,2020_05,62.192382234185736,60.96,65.51,18-306-00139
761,2020_06,64.80680851063829,63.01,66.54,18-306-00139
762,2020_07,65.89057795698925,64.88,67.03,18-306-00139
763,2020_08,65.12398193189715,64.16,66.1,18-306-00139
764,2020_09,64.74565217391304,63.8,66.4,18-306-00139
765,2020_10,63.61764233576642,62.07,65.74,18-306-00139
766,2020_11,61.195155279503105,60.33,62.28,18-306-00139
767,2020_12,59.83497076023392,59.44,60.3,18-306-00139
768,2021_01,59.24514970059881,59.0,59.43,18-306-00139
769,2021_02,58.890263157894736,58.19,59.17,18-306-00139
770,2021_03,59.14333333333334,58.69,59.37,18-306-00139
771,2021_04,59.74023668639053,30.32,60.47,18-306-00139
772,2021_05,61.539363461538464,59.58,64.5,18-306-00139
773,2021_06,63.7734962406015,63.05,64.7,18-306-00139
774,2021_07,64.45797345132743,63.46,65.49,18-306-00139
775,2021_08,64.80687645687645,63.1,66.72,18-306-00139
776,2021_09,64.20599703484062,62.59,66.61,18-306-00139
777,2021_10,62.289506531204644,61.0,63.94,18-306-00139
778,2021_11,60.56166666666667,59.94,61.5,18-306-00139
779,2021_12,59.598166666666664,59.18,60.07,18-306-00139
780,2022_01,59.105597484276736,58.83,59.32,18-306-00139
781,2022_02,58.9831875,58.71,59.21,18-306-00139
782,2022_03,59.44459893048128,58.68,60.92,18-306-00139
783,2022_04,62.46094444444444,60.15,64.35,18-306-00139
784,2022_05,63.12791352093342,61.14,65.62,18-306-00139
785,2022_06,64.74045833333334,62.74,66.56,18-306-00139
786,2022_07,64.34800403225806,63.15,66.35,18-306-00139
787,2022_08,63.6196438172043,62.68,64.98,18-306-00139
788,2022_09,64.51453472222222,63.42,66.02,18-306-00139
789,2022_10,64.1825873655914,62.58,65.92,18-306-00139
790,2022_11,61.080326086956525,60.29,63.09,18-306-00139
791,2022_12,59.77382978723404,59.44,60.3,18-306-00139
792,2023_01,59.30122340425532,58.98,64.8,18-306-00139
793,2023_02,59.120000000000005,58.93,59.97,18-306-00139
794,2023_03,59.49326315789473,59.04,60.85,18-306-00139
795,2023_04,60.73111111111111,60.05,62.03,18-306-00139
796,2023_05,62.19338492597577,60.6,63.95,18-306-00139
797,2023_06,63.75922222222222,61.82,65.61,18-306-00139
798,2023_07,65.14426747311828,64.1,66.34,18-306-00139
799,2023_08,65.37461021505376,64.34,66.65,18-306-00139
800,2023_09,63.94521536144578,62.75,66.4,18-306-00139
801,2016_01,75.08307692307692,75.05,75.11,18-306-00140
802,2016_02,75.19850574712645,75.09,75.48,18-306-00140
803,2016_03,75.25592592592592,75.15,75.4,18-306-00140
804,2016_04,75.71016129032257,75.4,76.1,18-306-00140
805,2016_05,75.81958333333333,75.34,76.77,18-306-00140
806,2016_06,76.54694444444445,75.24,77.5,18-306-00140
807,2016_07,77.09528225806451,76.32,78.0,18-306-00140
808,2016_08,76.13622311827957,75.67,76.91,18-306-00140
