,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
5938,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.0150999566250802,11685,2023_05,18-760-00281
5939,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0588834225627851,59180,2023_05,18-314-00275
5940,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.2191811116536458,19200,2019_11,18-300-00101
5941,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1953350737633189,2839,2019_11,18-300-00102
5942,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.1738192780300604,5464,2019_11,18-300-00103
5943,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.2193838632797141,17803,2019_11,18-300-00104
5944,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.2456223804987204,5031,2019_11,18-300-00105
5945,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.2490766943147539,1844,2019_11,18-300-00106
5946,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.2320026787100553,2214,2019_11,18-300-00107
5947,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.2675038301331882,1809,2019_11,18-300-00108
5948,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1565441441705307,3801,2019_11,18-301-00109
5949,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,-0.2074453476858802,3955,2019_11,18-301-00110
5950,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.2053314984061017,3583,2019_11,18-301-00111
5951,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.155090714457041,6384,2019_11,18-301-00112
5952,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1259910163662239,5270,2019_11,18-301-00113
5953,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.1873453810908937,3501,2019_11,18-301-00114
5954,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.2747311511671687,8715,2019_11,18-302-00115
5955,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.2254587693576209,9674,2019_11,18-302-00116
5956,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.1940641943981643,8553,2019_11,18-302-00117
5957,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,-0.2169343348164888,3502,2019_11,18-302-00118
5958,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.2279199159588297,4952,2019_11,18-302-00119
5959,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.1523211107601817,4168,2019_11,18-303-00120
5960,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.1660846339967284,9170,2019_11,18-303-00121
5961,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.2275177082758716,5665,2019_11,18-303-00122
5962,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.2520571734278467,4694,2019_11,18-303-00123
5963,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,-0.2328400554580586,2996,2019_11,18-799-00124
5964,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,-0.2148388638748728,737,2019_11,18-799-00125
5965,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.1804882390175846,3931,2019_11,18-304-00126
5966,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.2903638996301908,4166,2019_11,18-304-00127
5967,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.2699371875983942,5955,2019_11,18-304-00128
5968,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.2899409246372344,3295,2019_11,18-304-00129
5969,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.2305927315084406,10411,2019_11,18-305-00130
5970,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.2491112438563375,6142,2019_11,18-305-00131
5971,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.2524828657670454,5500,2019_11,18-305-00132
5972,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.27416835862903,4451,2019_11,18-305-00133
5973,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.2498552495575179,6674,2019_11,18-305-00134
5974,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.2551621051777399,5584,2019_11,18-305-00135
5975,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.2362466511684181,2825,2019_11,18-305-00136
5976,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.214839427170378,22139,2019_11,18-306-00137
5977,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.2129594027389981,17997,2019_11,18-306-00138
5978,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.2054303299098036,9805,2019_11,18-306-00139
5979,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.2176253571957647,12024,2019_11,18-306-00140
5980,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.1789025230429984,6852,2019_11,18-307-00141
5981,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.1409569347911699,7340,2019_11,18-307-00142
5982,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.1772819570246959,5960,2019_11,18-307-00143
5983,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.1908861602421742,9456,2019_11,18-307-00144
5984,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.1651941361436424,10460,2019_11,18-307-00145
5985,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.1650009392721675,8354,2019_11,18-307-00146
5986,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1536056989728696,5052,2019_11,18-307-00147
5987,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1839566111564636,160,2019_11,18-308-00148
5988,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.2476298883769586,2808,2019_11,18-308-00149
5989,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.167222027000523,7170,2019_11,18-308-00150
5990,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.1438294699511668,13509,2019_11,18-308-00151
5991,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.1520932668306514,15474,2019_11,18-308-00152
5992,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.1783732408554454,5865,2019_11,18-308-00153
5993,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.1267213272329659,15458,2019_11,18-309-00154
5994,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.2374916456623519,16967,2019_11,18-309-00155
5995,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.2342349160888596,16135,2019_11,18-309-00156
5996,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.2456215151038869,20479,2019_11,18-309-00157
5997,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.1365859563476487,13057,2019_11,18-310-00158
5998,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.1677503328065614,7104,2019_11,18-310-00159
5999,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.1558986252059027,11914,2019_11,18-310-00160
6000,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.2208989536374941,6433,2019_11,18-310-00161
6001,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.2232248095655166,7127,2019_11,18-310-00162
6002,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.224949149449127,7074,2019_11,18-310-00163
6003,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.2277659308087599,8389,2019_11,18-310-00164
6004,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.2087420275488891,8169,2019_11,18-311-00165
6005,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.2032486102764423,1625,2019_11,18-311-00166
6006,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,,0,2019_11,18-311-00167
6007,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,,0,2019_11,18-311-00168
6008,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,,0,2019_11,18-312-00169
6009,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.2418193690824193,302,2019_11,18-312-00170
6010,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,,0,2019_11,18-312-00171
6011,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.2112173880179343,15271,2019_11,18-313-00172
6012,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.1664943872027304,8515,2019_11,18-313-00173
6013,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.2208976095484915,5809,2019_11,18-313-00174
6014,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.2603522846653547,11021,2019_11,18-313-00175
6015,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.2428009936279767,5711,2019_11,18-313-00176
6016,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.237615905053373,16113,2019_11,18-313-00177
6017,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.2814882794772521,44070,2019_11,18-314-00178
6018,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2449600952700477,28083,2019_11,18-314-00179
6019,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.2484958533084753,2244,2019_11,18-315-00180
6020,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2429675738955474,17271,2019_11,18-315-00181
6021,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.2391705364609142,10090,2019_11,18-315-00182
6022,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.2744874380119659,31130,2019_11,18-315-00183
6023,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.2519699693133301,13175,2019_11,18-316-00184
6024,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.2155915252858334,14836,2019_11,18-316-00185
6025,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.2369530226840602,7922,2019_11,18-316-00186
6026,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.2600005944677812,17676,2019_11,18-316-00187
6027,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.2597242737387683,13355,2019_11,18-316-00188
6028,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.2712130175595944,3162,2019_11,18-317-00189
6029,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.2695546719535505,2387,2019_11,18-317-00190
6030,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.2681933396265167,4945,2019_11,18-317-00191
6031,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.2485293776519857,11872,2019_11,18-317-00192
6032,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.2563342720863735,10142,2019_11,18-317-00193
6033,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.2255554309430299,2769,2019_11,18-318-00194
6034,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.2499490124001842,2849,2019_11,18-318-00195
6035,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.2442501209990728,4786,2019_11,18-318-00196
6036,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.2465403017993365,13076,2019_11,18-318-00197
6037,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.2128975024536168,3399,2019_11,18-319-00198
6038,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.255813679002657,5316,2019_11,18-319-00199
6039,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.1775423067374819,6231,2019_11,18-319-00200
6040,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,-0.1578123760098398,1526,2019_11,18-319-00201
6041,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.1700404707873169,3039,2019_11,18-319-00202
6042,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.1361131414902948,226,2019_11,18-320-00203
6043,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.223438783403767,623,2019_11,18-320-00204
6044,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.2099239895590803,12885,2019_11,18-320-00205
6045,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.1873828439751961,4111,2019_11,18-320-00206
6046,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.2341592786307695,16769,2019_11,18-320-00207
6047,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.2434569653056535,3332,2019_11,18-321-00208
6048,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.2788338343302409,960,2019_11,18-321-00209
6049,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.2474654943556039,4479,2019_11,18-321-00210
6050,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.2067553753821274,7401,2019_11,18-321-00211
6051,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.2523379617576172,8402,2019_11,18-321-00212
6052,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.2011946980163516,3161,2019_11,18-321-00213
6053,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.1608950474136055,2513,2019_11,18-321-00214
6054,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.114162303507328,2048,2019_11,18-321-00215
6055,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.2580006253314703,9192,2019_11,18-321-00216
6056,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.2352737230051508,1629,2019_11,18-321-00217
6057,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.2515940600102491,1010,2019_11,18-321-00218
6058,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.1087667836552172,1808,2019_11,18-322-00219
6059,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.2518825166172532,7842,2019_11,18-322-00220
6060,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.2329201239600811,2235,2019_11,18-322-00221
6061,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.2476066063964556,1699,2019_11,18-323-00222
6062,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.2730175031173895,2669,2019_11,18-323-00223
6063,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.2179480919471154,6630,2019_11,18-323-00224
6064,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.2707390601197528,1477,2019_11,18-323-00225
6065,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.2463968275317531,2298,2019_11,18-323-00226
6066,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,-0.2290404883969775,1097,2019_11,18-323-00227
6067,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,-0.2327236786731699,2353,2019_11,18-323-00228
6068,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.2153157829831484,3809,2019_11,18-324-00260
6069,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,-0.2020031898431805,343,2019_11,18-323-00230
6070,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.2380471858641218,8262,2019_11,18-324-00231
6071,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,-0.2183789920656225,633,2019_11,18-324-00232
6072,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.2290345459682318,5247,2019_11,18-324-00233
6073,Barama,BAKSA,Baksa,Barama,,95546762.3,96,-0.215385317317557,1721,2019_11,18-324-00234
6074,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,-0.2054700034005301,420,2019_11,18-816-00235
6075,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.2266919612884521,64,2019_11,18-816-00236
6076,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,-0.2593098829973383,951,2019_11,18-325-00237
6077,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.2498945266290418,3170,2019_11,18-325-00238
6078,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.2381107283801567,5248,2019_11,18-325-00239
6079,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.2185693211311278,742,2019_11,18-326-00240
6080,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,-0.2499750622446374,2937,2019_11,18-326-00241
6081,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,-0.2292004426320394,36,2019_11,18-326-00242
6082,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.2693322556359427,112,2019_11,18-326-00243
6083,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.2313019150226278,1129,2019_11,18-326-00244
6084,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.2395268247207789,11259,2019_11,18-326-00245
6085,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,-0.2143555164244044,10242,2019_11,18-326-00246
6086,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.2021663497648509,5854,2019_11,18-326-00247
6087,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.2246346578739879,5311,2019_11,18-755-00248
6088,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.2087285906651324,18766,2019_11,18-756-00249
6089,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.184757385412604,7692,2019_11,18-756-00250
6090,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.1990227631739111,5648,2019_11,18-756-00251
6091,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,,0,2019_11,18-757-00252
6092,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.256044020723366,2972,2019_11,18-757-00253
6093,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.2578637112214434,11556,2019_11,18-757-00254
6094,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.192542879205001,456,2019_11,18-759-00255
6095,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.2530073086379792,7772,2019_11,18-758-00256
6096,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.2009689609612703,4437,2019_11,18-758-00257
6097,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,-0.2309304105318509,325,2019_11,18-816-00258
6098,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.2251202085482999,5088,2019_11,18-816-00259
6099,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.1877032403319026,9873,2019_11,18-816-00261
6100,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.2354658410904255,5311,2019_11,18-324-00262
6101,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.1865733110761662,2417,2019_11,18-324-00263
6102,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.1796043315773288,3709,2019_11,18-303-00264
6103,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.2062035758968922,4702,2019_11,18-799-00265
6104,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.1871417898051748,5691,2019_11,18-303-00266
6105,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.2341431346848781,2056,2019_11,18-322-00267
6106,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,-0.2250613641200014,3451,2019_11,18-326-00268
6107,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.167538101438492,7875,2019_11,18-325-00269
6108,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.2098008401306042,11643,2019_11,18-325-00270
6109,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.2103677395791109,7401,2019_11,18-304-00271
6110,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.2302586924763412,7027,2019_11,18-321-00272
6111,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.2477156751006664,7559,2019_11,18-321-00273
6112,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.1721575545152491,1372,2019_11,18-301-00274
6113,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.2378943636338156,2648,2019_11,18-312-00276
6114,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,,0,2019_11,18-312-00277
6115,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.1891996736313591,6988,2019_11,18-755-00278
6116,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.1874794100660275,1537,2019_11,18-755-00279
6117,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.1106146947864342,3683,2019_11,18-760-00280
6118,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.0987132945934215,4995,2019_11,18-760-00281
6119,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2613710455654359,59180,2019_11,18-314-00275
6120,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.1311069417820498,5665,2019_07,18-300-00101
6121,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.1257393089348062,2703,2019_07,18-300-00102
6122,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,-0.1253984637726518,133,2019_07,18-300-00103
6123,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,,0,2019_07,18-300-00104
6124,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.1741633833147026,3788,2019_07,18-300-00105
6125,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.1437556999774018,121,2019_07,18-300-00106
6126,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1720877729349253,2118,2019_07,18-300-00107
6127,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,,0,2019_07,18-300-00108
6128,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1443312353017379,735,2019_07,18-301-00109
6129,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,,0,2019_07,18-301-00110
6130,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.1339529101588145,119,2019_07,18-301-00111
6131,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.1063205409171012,788,2019_07,18-301-00112
6132,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.1423127000982111,11,2019_07,18-301-00113
6133,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,,0,2019_07,18-301-00114
6134,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,,0,2019_07,18-302-00115
6135,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,,0,2019_07,18-302-00116
6136,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,,0,2019_07,18-302-00117
6137,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,,0,2019_07,18-302-00118
6138,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,,0,2019_07,18-302-00119
6139,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,,0,2019_07,18-303-00120
6140,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,,0,2019_07,18-303-00121
6141,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,,0,2019_07,18-303-00122
6142,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,,0,2019_07,18-303-00123
6143,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,,0,2019_07,18-799-00124
6144,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,,0,2019_07,18-799-00125
6145,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,,0,2019_07,18-304-00126
6146,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,,0,2019_07,18-304-00127
6147,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,,0,2019_07,18-304-00128
6148,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,,0,2019_07,18-304-00129
6149,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,,0,2019_07,18-305-00130
6150,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.1316420435905456,14,2019_07,18-305-00131
