gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
107229,284213,18-305-00130,Kaliabor,5.0,1,5,4,0,1
107298,284084,18-305-00130,Kaliabor,70.0,760,1,2,549,700
107307,284728,18-305-00134,Nagaon,140.0,650,3,3,0,45
107298,284082,18-305-00130,Kaliabor,50.0,490,2,2,50,6
107307,284729,18-305-00134,Nagaon,80.0,375,3,3,0,22
107307,284737,18-305-00134,Nagaon,75.3,512,3,3,0,23
107308,284758,18-305-00134,Nagaon,60.0,38,3,2,0,15
257822,298062,18-314-00179,Silonijan,2.0,134,3,2,0,15
106420,294349,18-313-00173,Khumtai,35.22,491,3,2,0,2
107280,285465,18-757-00254,Lanka,60.0,258,3,2,0,5
106267,291893,18-310-00163,Tingkhong,0.0,245,2,2,0,0
106267,291888,18-310-00163,Tingkhong,0.0,94,2,1,0,0
257822,298044,18-314-00179,Silonijan,1.0,23,2,4,0,20
107295,284074,18-305-00130,Kaliabor,170.0,413,4,2,0,0
106267,291894,18-310-00163,Tingkhong,0.0,167,2,2,0,0
106243,291091,18-310-00158,Dibrugarh West,83.0,966,4,3,0,0
106244,291159,18-310-00158,Dibrugarh West,12.0,85,3,2,0,0
106244,291161,18-310-00158,Dibrugarh West,38.0,120,3,2,0,7
106244,291162,18-310-00158,Dibrugarh West,26.0,382,4,2,0,0
106244,291163,18-310-00158,Dibrugarh West,42.0,481,4,2,0,0
106244,291142,18-310-00158,Dibrugarh West,29.0,470,3,2,0,0
107306,284743,18-305-00134,Nagaon,23.6,479,3,2,0,360
107295,284077,18-305-00130,Kaliabor,145.0,1155,4,2,0,0
107295,284076,18-305-00130,Kaliabor,130.0,300,4,2,0,0
107306,284752,18-305-00134,Nagaon,63.0,373,3,2,0,120
107269,284487,18-305-00132,Rupahi,188.0,515,2,2,0,443
105749,301685,18-319-00202,Manikpur,600.0,535,3,2,0,6
107458,292617,18-311-00167,Amguri,40.0,360,4,2,0,2
106244,291135,18-310-00158,Dibrugarh West,0.0,50,5,4,0,12
106244,291134,18-310-00158,Dibrugarh West,0.0,401,2,4,0,5
105713,283206,18-303-00123,Sarthebari,20.0,60,4,4,0,0
107073,283968,18-304-00128,Marigaon,750.0,121,4,2,50,50
107073,283950,18-304-00128,Marigaon,650.5,249,3,2,100,150
107073,283969,18-304-00128,Marigaon,475.04,103,3,2,50,60
107074,283569,18-304-00271,Mayong,630.8,277,2,4,0,6
107306,284751,18-305-00134,Nagaon,42.3,252,2,2,0,21
106244,291141,18-310-00159,Dibrugarh East,45.0,290,4,2,0,5
105666,282864,18-302-00117,Matia,0.0,36,5,4,0,5
106588,294145,18-312-00276,Jorhat West,181.57,622,3,2,0,250
107280,285466,18-757-00254,Lanka,22.0,102,3,2,0,75
106585,294117,18-312-00276,Jorhat West,0.0,108,3,2,0,0
106585,294128,18-312-00276,Jorhat West,0.0,289,3,2,40,10
106127,281420,18-301-00114,Chapar (Pt),54.5,107,5,4,0,46
106621,294093,18-312-00171,Mariani,100.0,238,3,2,0,38
106585,294125,18-312-00276,Jorhat West,0.0,350,3,2,250,15
106127,281419,18-301-00114,Chapar (Pt),66.21,260,3,4,0,260
106585,294123,18-312-00276,Jorhat West,0.0,361,3,2,90,2
106131,281349,18-301-00114,Chapar (Pt),67.0,163,3,2,0,70
106386,282017,18-302-00115,Lakhipur,105.12,151,2,2,0,77
106586,294141,18-312-00171,Mariani,0.0,653,3,2,0,5
106131,281351,18-301-00114,Chapar (Pt),75.0,31,3,2,0,27
106586,294143,18-312-00171,Mariani,0.0,406,3,2,0,236
105815,299126,18-316-00185,Silchar,0.0,30,4,2,0,1
107074,283586,18-304-00271,Mayong,400.0,313,3,2,0,6
107269,284471,18-305-00132,Rupahi,100.0,432,2,2,0,352
107269,284469,18-305-00132,Rupahi,134.0,438,2,2,0,220
107270,284472,18-305-00132,Rupahi,200.0,650,2,2,0,306
107270,284485,18-305-00132,Rupahi,200.0,995,2,2,0,580
107706,290240,18-309-00155,Doom Dooma,10.1,201,3,2,0,121
106586,294142,18-312-00276,Jorhat West,0.0,429,3,2,0,248
106587,293637,18-312-00277,Jorhat East,0.0,287,3,2,170,12
107210,284509,18-305-00132,Rupahi,0.0,387,3,4,45,12
106420,294331,18-313-00173,Khumtai,64.77,80,3,2,0,1
107706,290260,18-309-00155,Doom Dooma,32.0,145,3,2,0,50
107275,284459,18-305-00132,Rupahi,168.0,638,3,2,0,556
107275,284460,18-305-00132,Rupahi,185.0,389,2,2,0,329
106587,293925,18-312-00277,Jorhat East,0.0,170,4,2,0,0
107206,284626,18-305-00132,Rupahi,0.2,1267,1,2,0,700
257819,296053,18-314-00178,Diphu,7.0,9,2,2,0,1
107276,284481,18-305-00132,Rupahi,8.0,693,4,2,0,400
257819,296062,18-314-00178,Diphu,60.0,22,3,2,0,4
107276,284482,18-305-00132,Rupahi,10.0,912,4,2,0,600
253614,305953,18-326-00246,Udalguri,120.0,503,3,2,0,7
105935,299445,18-316-00186,Udarbond,31.25,1009,3,2,0,1
105935,299461,18-316-00186,Udarbond,0.0,602,3,2,1,0
105935,299462,18-316-00186,Udarbond,0.0,201,3,2,0,201
105935,299460,18-316-00186,Udarbond,15.0,354,4,4,20,128
107276,284480,18-305-00132,Rupahi,10.0,762,3,2,0,400
107113,284363,18-305-00131,Samaguri,21.0,288,2,2,0,16
106131,281348,18-301-00114,Chapar (Pt),38.0,59,3,2,0,20
107113,284362,18-305-00131,Samaguri,21.0,314,2,2,0,52
106127,281437,18-301-00114,Chapar (Pt),95.5,394,4,2,0,48
107205,284652,18-305-00133,Dhing,20.0,778,3,2,0,86
107205,284642,18-305-00133,Dhing,25.0,950,3,2,0,88
107205,284635,18-305-00133,Dhing,15.0,1350,4,2,0,546
257822,298069,18-314-00179,Silonijan,1.0,38,5,2,38,10
105713,283203,18-303-00123,Sarthebari,24.0,358,4,4,0,0
107277,284476,18-305-00132,Rupahi,2.0,1705,2,2,0,318
107274,284467,18-305-00132,Rupahi,382.0,2200,2,2,40,324
106245,291124,18-310-00158,Dibrugarh West,40.0,204,3,2,0,3
107299,284095,18-305-00130,Kaliabor,91.0,269,2,2,0,14
107204,284516,18-305-00132,Rupahi,200.0,1002,2,2,0,400
106423,294574,18-313-00175,Golaghat,371.0,362,3,2,0,10
107147,284593,18-305-00133,Dhing,113.04,420,3,2,0,9
106245,291076,18-310-00158,Dibrugarh West,5.0,104,2,2,0,95
106588,294146,18-312-00276,Jorhat West,238.85,1278,4,2,220,200
107616,285670,18-306-00137,Dhekiajuli (Pt),450.0,220,4,2,0,15
106423,294571,18-313-00175,Golaghat,112.0,376,3,2,0,10
106834,303283,18-321-00272,Palasbari,5.0,48,3,2,0,5
106834,303282,18-321-00272,Palasbari,7.0,148,3,2,0,5
106834,303281,18-321-00272,Palasbari,50.0,107,3,4,0,79
106834,303280,18-321-00272,Palasbari,30.0,29,3,2,0,22
106834,303278,18-321-00272,Palasbari,8.0,98,3,2,0,10
106834,303279,18-321-00272,Palasbari,30.0,37,3,2,0,5
106834,303287,18-321-00272,Palasbari,4.0,36,3,4,0,2
106834,303285,18-321-00272,Palasbari,50.0,67,3,2,0,24
107074,283568,18-304-00271,Mayong,250.0,208,3,4,0,12
107299,284103,18-305-00130,Kaliabor,4.0,450,3,2,0,15
106587,293657,18-312-00277,Jorhat East,0.0,484,3,2,369,0
106423,294579,18-313-00175,Golaghat,165.0,411,3,2,0,1
106621,294090,18-312-00171,Mariani,100.0,200,4,2,0,0
106621,294091,18-312-00171,Mariani,60.0,390,3,2,0,1
106420,294330,18-313-00173,Khumtai,201.08,301,3,2,200,15
106834,303284,18-321-00272,Palasbari,5.0,45,2,2,0,2
106834,303288,18-321-00273,Azara,20.0,55,3,2,11,6
106834,303289,18-321-00273,Azara,3.0,48,3,2,13,6
106621,294094,18-312-00171,Mariani,50.0,365,3,2,0,0
106420,294333,18-313-00173,Khumtai,43.0,52,3,2,0,3
107616,285665,18-306-00137,Dhekiajuli (Pt),119.375,321,3,2,0,55
106616,294080,18-312-00169,Teok,136.0,374,5,4,0,20
106586,294139,18-312-00276,Jorhat West,0.0,324,3,2,0,56
107616,285666,18-306-00137,Dhekiajuli (Pt),110.25,55,3,2,0,39
106129,281384,18-301-00114,Chapar (Pt),2.47,62,3,2,3,40
106129,281378,18-301-00114,Chapar (Pt),2.47,349,3,2,6,205
106129,281376,18-301-00114,Chapar (Pt),2.47,300,3,2,6,152
106129,281369,18-301-00114,Chapar (Pt),2.47,139,3,2,0,52
106129,281381,18-301-00114,Chapar (Pt),2.47,205,3,2,0,100
106129,281382,18-301-00114,Chapar (Pt),2.47,255,3,2,0,202
106129,281363,18-301-00114,Chapar (Pt),2.47,150,3,2,5,80
106134,281355,18-301-00114,Chapar (Pt),41.7,445,2,2,0,90
106134,281358,18-301-00114,Chapar (Pt),20.94,145,3,2,0,20
106134,281394,18-301-00114,Chapar (Pt),7.91,58,2,4,0,42
106134,281361,18-301-00114,Chapar (Pt),37.27,422,3,2,300,12
106134,281362,18-301-00114,Chapar (Pt),7.8,50,3,2,0,7
106134,281370,18-301-00114,Chapar (Pt),22.46,84,3,2,0,13
106134,281360,18-301-00114,Chapar (Pt),1.6,105,3,3,0,54
106372,282220,18-319-00201,Sidli (Pt-II),3.7,137,4,2,0,18
106372,282234,18-302-00116,Balijana,50.0,7,3,2,0,2
106375,282346,18-302-00118,Dudhnai,400.0,481,1,4,0,300
106372,282235,18-302-00116,Balijana,15.0,49,3,2,0,10
106372,282232,18-319-00201,Sidli (Pt-II),40.0,218,3,2,0,17
106372,282237,18-302-00116,Balijana,21.0,165,4,2,9,5
106372,282240,18-319-00201,Sidli (Pt-II),20.0,36,3,2,0,5
106376,282470,18-302-00118,Dudhnai,400.0,961,4,2,450,0
106377,282431,18-302-00118,Dudhnai,30.0,100,3,2,0,20
106372,282236,18-319-00201,Sidli (Pt-II),25.0,38,3,2,0,4
106373,282381,18-302-00117,Matia,50.0,170,3,2,11,20
106360,282050,18-302-00116,Balijana,6.0,20,3,2,0,1
106447,295158,18-313-00177,Sarupathar,38.3,90,3,2,0,66
106447,295157,18-313-00177,Sarupathar,2.9,65,3,4,0,25
257822,298047,18-314-00179,Silonijan,1.0,21,2,2,0,20
106462,294950,18-313-00177,Sarupathar,39.21,985,3,2,0,251
106620,293839,18-312-00169,Teok,80.26,602,2,2,0,50
106620,293843,18-312-00169,Teok,52.23,724,2,2,0,67
106620,293841,18-312-00169,Teok,88.67,396,2,2,0,60
106620,293845,18-312-00169,Teok,64.98,371,2,2,185,50
106620,293844,18-312-00169,Teok,150.21,433,2,2,1,30
106620,293840,18-312-00169,Teok,110.52,218,2,2,0,40
106620,293842,18-312-00169,Teok,102.47,200,2,2,0,45
106622,293857,18-312-00169,Teok,170.0,240,2,2,0,5
106622,293870,18-312-00169,Teok,300.0,30,2,2,0,25
106809,303171,18-321-00272,Palasbari,0.0,25,3,4,0,25
106815,303196,18-321-00272,Palasbari,14.01,38,3,2,0,38
106815,303167,18-321-00212,Chhaygaon,12.0,135,5,4,0,0
106815,303195,18-321-00272,Palasbari,50.0,15,2,4,0,0
106815,303197,18-321-00212,Chhaygaon,152.0,346,2,2,0,90
106815,303172,18-321-00212,Chhaygaon,0.0,2,5,2,0,0
106815,303200,18-321-00272,Palasbari,25.0,183,3,2,0,183
106815,303177,18-321-00272,Palasbari,35.0,28,5,4,0,0
106815,303165,18-321-00212,Chhaygaon,1.0,13,2,4,0,0
106979,287891,18-307-00142,Bihpuria,40.0,840,2,2,0,168
106979,287894,18-307-00142,Bihpuria,40.47403,1280,5,2,0,180
107339,284536,18-305-00132,Rupahi,126.0,548,3,2,0,208
107134,284610,18-305-00133,Dhing,2.47,1234,3,2,0,800
107294,284164,18-305-00130,Kaliabor,40.72,85,4,2,0,25
107134,284615,18-305-00133,Dhing,249.73,947,3,2,0,500
107329,284548,18-305-00132,Rupahi,68.0,424,3,4,9,63
107216,284521,18-305-00132,Rupahi,77.0,598,3,2,0,103
107216,284522,18-305-00132,Rupahi,122.0,1121,3,2,0,121
107243,284783,18-305-00134,Nagaon,56.0,183,4,2,0,0
107216,284523,18-305-00132,Rupahi,100.0,971,3,2,0,159
107329,284543,18-305-00132,Rupahi,63.0,972,2,2,0,150
107217,284515,18-305-00132,Rupahi,100.0,1700,2,2,0,800
107329,284551,18-305-00132,Rupahi,130.0,1100,2,2,0,230
107221,284651,18-305-00133,Dhing,0.0,315,2,2,0,150
107243,284669,18-305-00134,Nagaon,0.0,292,2,2,0,9
107218,284639,18-305-00132,Rupahi,75.4,290,1,2,12,111
107221,284654,18-305-00133,Dhing,0.0,920,2,2,0,400
107243,284794,18-305-00134,Nagaon,10.0,825,4,2,0,0
107243,284800,18-305-00134,Nagaon,0.0,19,1,2,0,9
107616,285675,18-306-00137,Dhekiajuli (Pt),100.0,166,4,2,0,15
107616,285677,18-326-00240,Dhekiajuli (Pt),11.5,300,3,2,0,3
106131,281347,18-301-00114,Chapar (Pt),78.23,135,3,2,0,60
106134,281357,18-301-00114,Chapar (Pt),17.93,242,3,2,0,20
106134,281356,18-301-00114,Chapar (Pt),19.3,131,3,2,0,25
106134,281353,18-301-00114,Chapar (Pt),10.2,178,3,2,80,15
106134,281352,18-301-00114,Chapar (Pt),10.0,560,2,2,0,6
106134,281372,18-301-00114,Chapar (Pt),16.6,81,3,2,0,21
106131,281354,18-301-00114,Chapar (Pt),110.0,126,3,2,0,75
106134,281373,18-301-00114,Chapar (Pt),16.3,242,3,2,0,15
106125,281346,18-301-00114,Chapar (Pt),81.0,1054,3,4,0,700
106125,281379,18-301-00114,Chapar (Pt),2.47,300,2,2,0,205
106377,282467,18-302-00118,Dudhnai,25.0,64,3,2,0,39
106376,282447,18-302-00118,Dudhnai,120.0,422,3,2,0,422
106365,282077,18-302-00116,Balijana,26.0,112,3,2,3,39
106372,282233,18-319-00201,Sidli (Pt-II),200.0,323,3,2,0,6
106336,282156,18-302-00116,Balijana,25.0,78,4,2,0,0
106377,282465,18-302-00118,Dudhnai,40.0,177,3,2,0,123
106377,282430,18-302-00118,Dudhnai,30.0,115,3,2,0,55
106336,282175,18-302-00116,Balijana,40.0,255,4,2,0,120
106622,293868,18-312-00169,Teok,126.0,45,3,2,0,20
106607,293910,18-312-00169,Teok,25.0,135,2,2,0,123
106607,293907,18-312-00169,Teok,17.0,390,2,2,0,95
106607,293915,18-312-00169,Teok,0.0,42,3,2,0,0
106607,293911,18-312-00169,Teok,65.0,160,2,2,0,109
106607,293906,18-312-00169,Teok,172.0,225,2,2,0,80
106607,293909,18-312-00169,Teok,217.0,402,3,2,0,2
106607,293905,18-312-00169,Teok,2.0,320,2,2,0,0
106607,293908,18-312-00169,Teok,5.5,45,3,2,0,0
106607,293894,18-312-00169,Teok,4.0,49,2,2,0,25
106608,293696,18-312-00277,Jorhat East,124.0,28,2,2,0,28
106608,293701,18-312-00277,Jorhat East,107.0,12,2,2,0,8
106608,293712,18-312-00277,Jorhat East,112.0,450,2,2,100,100
106608,293711,18-312-00277,Jorhat East,101.0,278,2,2,120,110
106608,293713,18-312-00277,Jorhat East,110.0,400,2,2,60,45
106608,293714,18-312-00277,Jorhat East,30.0,140,2,2,10,120
106608,293702,18-312-00277,Jorhat East,100.0,270,2,2,150,10
106608,293710,18-312-00277,Jorhat East,109.0,300,2,2,110,120
106608,293700,18-312-00277,Jorhat East,120.0,21,2,2,0,17
106608,293703,18-312-00277,Jorhat East,43.0,17,2,2,0,10
106608,293695,18-312-00277,Jorhat East,120.0,40,2,2,0,15
106979,287892,18-307-00142,Bihpuria,0.0,828,2,2,0,59
106949,288029,18-307-00144,Kadam,25.0,67,3,4,0,12
106979,287893,18-307-00142,Bihpuria,500.0,1412,5,2,0,154
106980,287615,18-307-00142,Bihpuria,50.0,435,3,4,0,4
106980,287631,18-307-00142,Bihpuria,2.47,140,4,2,0,3
106980,287617,18-307-00142,Bihpuria,2.47,105,4,2,0,20
107243,284709,18-305-00134,Nagaon,6.0,183,2,2,0,9
107119,284309,18-305-00131,Samaguri,120.0,733,2,2,0,120
107243,284790,18-305-00134,Nagaon,6.0,112,2,2,0,9
107119,284317,18-305-00131,Samaguri,75.5,547,2,4,0,81
107221,284650,18-305-00133,Dhing,183.0,1200,2,2,0,300
107221,284643,18-305-00132,Rupahi,0.0,180,2,2,0,60
107243,284788,18-305-00134,Nagaon,0.0,285,2,2,0,0
107222,284495,18-305-00132,Rupahi,60.0,432,3,2,0,1
107222,284491,18-305-00132,Rupahi,31.0,448,3,2,30,1
107120,284380,18-305-00131,Samaguri,0.0,215,3,2,0,67
107243,284786,18-305-00134,Nagaon,0.0,368,2,2,0,1
107222,284494,18-305-00132,Rupahi,77.0,443,3,2,0,112
107120,284368,18-305-00131,Samaguri,0.0,396,4,2,0,0
107222,284493,18-305-00132,Rupahi,196.0,500,3,2,0,98
107222,284496,18-305-00132,Rupahi,39.0,420,3,2,0,2
107241,285018,18-757-00253,Doboka,60.0,430,3,2,0,0
107120,284379,18-305-00131,Samaguri,0.0,353,3,2,0,3
107222,284497,18-305-00132,Rupahi,28.0,464,3,2,0,100
107294,284159,18-305-00130,Kaliabor,14.03,27,4,2,0,0
107294,284161,18-305-00130,Kaliabor,26.55,140,4,2,0,28
107241,285004,18-305-00136,Kampur,1.0,250,3,2,0,93
107120,284377,18-305-00131,Samaguri,0.0,163,3,2,0,39
107241,285003,18-305-00136,Kampur,160.0,75,3,2,0,60
107120,284378,18-305-00131,Samaguri,0.0,303,3,2,0,0
107241,285019,18-305-00136,Kampur,80.0,200,3,2,0,100
107241,285005,18-305-00136,Kampur,40.0,140,3,2,0,50
107294,284141,18-305-00130,Kaliabor,42.03,205,4,4,0,0
107241,285020,18-305-00136,Kampur,80.0,350,3,2,0,100
253585,305516,18-326-00246,Udalguri,500.0,173,1,4,2,15
253585,305518,18-326-00246,Udalguri,200.0,519,1,2,50,0
105639,282981,18-303-00266,Chenga,100.0,800,3,2,0,0
105639,282979,18-303-00266,Chenga,60.0,124,3,2,0,0
105639,282978,18-303-00266,Chenga,236.0,60,3,2,0,0
105645,282994,18-303-00266,Chenga,19.0,106,2,2,0,12
105645,282995,18-303-00266,Chenga,100.0,702,3,2,0,480
105645,282993,18-303-00266,Chenga,85.0,1040,3,2,0,350
105645,282991,18-303-00123,Sarthebari,72.0,380,5,2,0,13
105645,282990,18-303-00266,Chenga,225.0,2100,3,2,0,110
105640,282984,18-303-00266,Chenga,100.0,640,2,2,0,247
105725,301461,18-319-00199,Boitamari,20.0,245,3,2,0,12
105725,301459,18-319-00199,Boitamari,168.0,438,3,2,0,205
105725,301460,18-319-00199,Boitamari,130.0,447,3,2,0,125
105727,301307,18-319-00198,Bongaigaon(Pt),10.0,162,1,4,0,17
106129,281371,18-301-00114,Chapar (Pt),2.47,170,3,2,0,40
106125,281380,18-301-00114,Chapar (Pt),2.47,370,3,2,0,100
106127,281443,18-301-00114,Chapar (Pt),369.82,469,4,2,0,300
106130,281330,18-301-00114,Chapar (Pt),2.47,400,3,2,0,146
106378,282409,18-302-00118,Dudhnai,70.5,274,2,2,0,0
106336,282154,18-302-00116,Balijana,102.0,108,4,2,0,1
106336,282179,18-302-00116,Balijana,90.0,58,3,2,0,29
106378,282471,18-302-00118,Dudhnai,95.0,746,3,2,0,5
106336,282177,18-302-00116,Balijana,64.35,471,3,2,30,23
106336,282150,18-302-00116,Balijana,70.0,116,3,2,0,86
106336,282151,18-302-00116,Balijana,25.0,46,4,2,0,12
106336,282153,18-302-00116,Balijana,30.0,152,4,2,0,75
106380,282422,18-302-00118,Dudhnai,120.0,266,3,3,0,0
106380,282424,18-302-00118,Dudhnai,40.0,100,3,2,0,0
106381,282336,18-302-00117,Matia,2550.0,275,3,2,0,4
106381,282338,18-302-00117,Matia,9073.0,871,3,2,0,4
106336,282178,18-302-00116,Balijana,50.0,300,4,2,0,23
106381,282337,18-302-00117,Matia,0.0,190,3,2,0,20
106381,282340,18-302-00117,Matia,900.0,37,2,2,0,5
106570,301196,18-318-00197,Katlichara,35.0,128,4,2,0,20
106570,301197,18-318-00197,Katlichara,80.0,74,5,2,0,10
106570,301229,18-318-00197,Katlichara,75.0,467,4,2,0,120
106570,301190,18-318-00197,Katlichara,100.0,196,5,2,0,12
106570,301173,18-318-00197,Katlichara,20.0,98,4,2,0,20
106570,301230,18-318-00197,Katlichara,0.0,108,5,2,0,35
106576,301177,18-318-00197,Katlichara,150.0,263,3,2,12,0
106576,301178,18-318-00197,Katlichara,65.0,263,4,2,20,1
106576,301187,18-318-00197,Katlichara,100.0,220,4,2,6,0
106576,301185,18-318-00197,Katlichara,0.0,25,5,4,0,10
106576,301186,18-318-00197,Katlichara,168.0,370,4,3,0,6
106610,293880,18-312-00169,Teok,60.0,775,2,2,108,75
106610,293889,18-312-00169,Teok,30.0,220,2,2,150,35
106610,293900,18-312-00169,Teok,17.0,570,3,2,170,120
106610,293879,18-312-00169,Teok,12.0,390,2,2,152,131
106610,293888,18-312-00169,Teok,2.0,134,2,2,20,43
106610,293881,18-312-00169,Teok,87.0,545,2,2,324,366
106611,293721,18-312-00277,Jorhat East,121.0,536,4,2,0,20
106611,293726,18-312-00277,Jorhat East,125.0,236,4,2,0,10
106611,293725,18-312-00277,Jorhat East,0.0,1,4,4,0,1
106611,293723,18-312-00277,Jorhat East,0.0,1,5,4,0,1
106611,293722,18-312-00277,Jorhat East,180.0,202,4,2,0,1
106949,287970,18-307-00144,Kadam,200.0,719,2,2,0,550
107294,284124,18-305-00130,Kaliabor,42.0,200,4,4,0,0
107241,285007,18-305-00136,Kampur,70.0,196,3,2,20,130
107294,284123,18-305-00130,Kaliabor,10.74,300,4,2,0,300
253585,305476,18-325-00270,Dalgaon (Pt),70.0,156,1,2,0,150
253585,305515,18-326-00246,Udalguri,40.0,69,1,2,0,0
253574,305495,18-325-00237,Khoirabari (Pt),251.0,431,3,2,0,18
253574,305498,18-325-00237,Khoirabari (Pt),2120.0,321,3,2,0,2
105640,282982,18-303-00266,Chenga,100.0,649,2,2,0,252
105640,282983,18-303-00266,Chenga,70.0,469,2,2,0,181
105641,282955,18-319-00202,Manikpur,130.0,483,4,4,0,1
105641,282953,18-303-00266,Chenga,200.0,381,4,4,0,1
105641,282957,18-303-00266,Chenga,106.0,405,4,2,0,345
105641,282954,18-303-00266,Chenga,210.0,1245,4,2,0,90
105643,282958,18-303-00266,Chenga,36.0,391,3,2,0,50
105643,282959,18-303-00266,Chenga,40.0,364,3,2,0,70
105643,282961,18-303-00266,Chenga,100.0,1150,2,2,2,150
105643,282963,18-303-00266,Chenga,33.0,597,3,2,0,170
105643,282960,18-303-00266,Chenga,80.0,296,3,2,0,10
105644,282989,18-303-00266,Chenga,16.0,625,2,2,0,10
105646,282997,18-303-00266,Chenga,100.0,274,2,2,0,50
105646,282998,18-303-00266,Chenga,95.0,550,2,2,0,432
105646,282943,18-303-00266,Chenga,115.0,343,5,2,0,286
105646,282947,18-303-00266,Chenga,100.0,554,5,2,0,230
105646,282944,18-303-00266,Chenga,115.0,206,5,2,0,141
105646,282946,18-303-00266,Chenga,80.0,105,5,2,0,42
105646,282996,18-303-00266,Chenga,10.0,642,1,2,0,240
105646,282999,18-303-00266,Chenga,90.0,615,2,2,0,10
105646,283000,18-303-00266,Chenga,12.0,642,2,2,0,60
106166,280951,18-301-00112,Dhubri (Pt),284.0,2105,2,2,0,578
106166,280952,18-301-00112,Dhubri (Pt),80.0,390,3,2,0,252
106166,280950,18-301-00111,Golokganj (Pt),140.0,907,3,2,0,689
106166,280896,18-301-00112,Dhubri (Pt),102.0,2311,3,2,0,1345
106124,281408,18-301-00114,Chapar (Pt),100.0,327,2,2,0,80
106130,281374,18-301-00114,Chapar (Pt),2.47,45,3,2,0,20
106381,282339,18-302-00117,Matia,750.0,89,2,2,0,6
106576,301181,18-318-00197,Katlichara,160.0,178,4,2,0,0
106576,301184,18-318-00197,Katlichara,0.0,182,3,4,0,5
107250,285084,18-305-00136,Kampur,70.0,532,3,2,0,130
107250,285082,18-305-00136,Kampur,195.0,1020,3,2,0,755
107250,285088,18-305-00136,Kampur,130.0,530,3,2,0,274
107250,285089,18-305-00136,Kampur,180.0,1315,3,2,0,1000
107261,284691,18-305-00134,Nagaon,70.85,814,4,2,495,0
107250,285083,18-305-00136,Kampur,105.0,185,3,2,0,170
107259,284714,18-305-00134,Nagaon,154.38,831,4,2,0,51
107259,284710,18-305-00134,Nagaon,105.0,355,4,2,0,31
106152,281689,18-758-00257,Mankachar,56.0,707,1,2,0,502
106142,281646,18-758-00257,Mankachar,78.0,140,5,2,2,118
106142,281647,18-758-00257,Mankachar,24.0,139,5,2,0,50
106385,281939,18-302-00116,Balijana,6.0,2,2,2,0,1
107259,284715,18-305-00135,Raha,20.0,95,4,2,0,0
107319,284939,18-305-00135,Raha,227.87,800,2,2,0,700
107319,284938,18-305-00135,Raha,137.6,210,2,2,0,160
107319,284941,18-305-00135,Raha,163.67,285,2,2,0,117
107268,284716,18-305-00134,Nagaon,300.0,361,4,2,0,0
107319,284946,18-305-00135,Raha,79.6,34,2,2,0,25
107650,287229,18-756-00251,Gohpur,200.0,28,1,2,0,2
107650,287238,18-756-00251,Gohpur,180.0,73,1,2,50,7
107650,287280,18-756-00251,Gohpur,46.0,72,2,2,0,9
106385,281942,18-302-00115,Lakhipur,10.0,3,5,2,0,1
106385,281941,18-302-00115,Lakhipur,0.0,2,2,4,0,1
106385,281950,18-302-00116,Balijana,19.0,260,2,2,0,1
106388,281963,18-302-00115,Lakhipur,167.0,1674,4,2,0,745
106388,281961,18-302-00115,Lakhipur,79.0,505,4,2,0,287
106388,281962,18-302-00115,Lakhipur,40.0,806,3,2,0,68
106389,281977,18-302-00115,Lakhipur,102.0,16,2,4,0,2
106389,281974,18-302-00115,Lakhipur,540.0,206,2,4,0,40
106389,281982,18-302-00115,Lakhipur,225.33,280,2,2,1,150
107319,284940,18-305-00135,Raha,72.8,125,2,2,0,35
107268,284707,18-305-00134,Nagaon,46.0,405,4,3,200,42
107319,284933,18-305-00135,Raha,184.27,375,2,2,0,315
107319,284943,18-305-00135,Raha,73.38,185,2,2,0,30
107319,284947,18-305-00135,Raha,102.17,265,2,2,0,115
107319,284944,18-305-00135,Raha,32.65,50,2,2,0,40
107319,284942,18-305-00135,Raha,153.7,373,2,2,0,170
107322,284961,18-305-00136,Kampur,40.0,319,2,2,0,110
107322,284964,18-305-00136,Kampur,40.0,100,2,2,0,0
107322,284966,18-305-00136,Kampur,30.0,230,2,2,0,30
107322,284963,18-305-00136,Kampur,30.0,180,2,2,0,85
106389,281876,18-302-00115,Lakhipur,211.0,367,2,2,0,69
106389,281980,18-302-00115,Lakhipur,495.0,111,2,2,0,50
106389,281979,18-302-00115,Lakhipur,2.45,122,2,2,0,65
106389,281976,18-302-00115,Lakhipur,22.54,103,2,2,0,1
106389,281975,18-302-00115,Lakhipur,50.0,71,2,2,0,51
106389,281978,18-302-00115,Lakhipur,35.0,32,2,2,0,9
106389,281972,18-302-00115,Lakhipur,110.85,209,3,2,0,51
106389,281971,18-302-00115,Lakhipur,103.55,159,2,2,0,26
107322,284958,18-305-00136,Kampur,30.0,350,2,2,0,22
107322,284959,18-305-00136,Kampur,60.0,280,2,2,0,112
107322,284960,18-305-00136,Kampur,100.0,143,2,2,0,53
107322,284962,18-305-00136,Kampur,100.0,1400,2,2,0,385
107322,284967,18-305-00136,Kampur,50.0,290,2,2,0,1
107322,284956,18-305-00136,Kampur,140.0,562,2,2,0,210
106389,281973,18-302-00115,Lakhipur,14.89,22,2,2,0,5
